id,year,pctile,quintile
5352.4,4,29,2
5352.4,5,14,1
5352.4,6,25,2
5352.4,7,14,1
5352.4,8,3,1
5352.4,9,15,1
5352.4,10,23,2
5352.4,11,27,2
5352.4,12,31,2
5352.4,13,61,4
5352.4,14,56,3
5352.4,15,44,3
5352.4,16,49,3
5353.1,0,45,3
5353.1,1,26,2
5353.1,2,38,2
5353.1,3,52,3
5353.1,4,48,3
5353.1,5,33,2
5353.1,6,28,2
5353.1,7,35,2
5353.1,8,14,1
5353.1,9,1,1
5353.1,10,1,1
5353.1,11,2,1
5353.1,12,1,1
5353.1,13,1,1
5353.1,14,1,1
5353.1,15,1,1
5353.1,16,1,1
5353.1,17,2,1
5353.1,18,1,1
5353.1,19,10,1
5353.1,20,11,1
5353.1,21,14,1
5353.1,22,11,1
5353.1,23,11,1
5353.1,24,8,1
5353.1,25,9,1
5353.1,26,16,1
5353.1,27,37,2
5353.1,28,19,1
5353.172,0,36,2
5353.172,1,48,3
5353.172,2,22,2
5353.172,5,53,3
5353.172,6,50,3
5353.172,7,37,2
5353.172,8,45,3
5353.172,9,29,2
5353.172,15,57,3
5353.172,16,42,3
5354.1,0,53,3
5354.1,1,60,3
5354.1,2,62,4
5354.1,3,71,4
5354.1,4,78,4
5354.1,5,80,5
5354.1,6,72,4
5354.1,7,82,5
5354.1,8,90,5
5354.1,9,93,5
5354.1,10,90,5
5355.2,0,78,4
5355.2,1,70,4
5355.2,2,59,3
5355.2,3,83,5
5355.2,4,76,4
5355.2,5,73,4
5355.2,6,80,4
5355.2,7,70,4
5355.2,8,81,5
5355.2,9,71,4
5355.2,10,60,4
5355.2,11,67,4
5355.2,12,84,5
5355.2,13,64,4
5355.2,14,63,4
5355.2,15,61,4
5355.2,16,59,3
5355.2,17,54,3
5355.2,18,67,4
5355.2,19,58,3
5355.2,20,47,3
5355.2,21,58,3
5355.2,22,40,3
5355.2,23,24,2
5355.2,24,20,2
5355.2,25,29,2
5355.2,26,24,2
5355.2,27,26,2
5355.2,28,25,2
5355.2,29,31,2
5355.2,30,31,2
5355.2,31,34,2
5355.2,33,40,2
5355.2,35,29,2
5355.2,37,35,2
5355.2,39,33,2
5355.2,41,27,2
5355.2,43,35,2
5355.2,45,38,2
5355.4,0,36,2
5355.4,1,30,2
5355.4,2,42,3
5355.4,3,28,2
5355.4,4,25,2
5355.4,5,30,2
5355.4,6,25,2
5355.4,7,43,3
5355.4,8,29,2
5355.4,9,25,2
5355.4,10,27,2
5355.4,11,1,1
5355.4,12,0,1
5355.4,13,1,1
5355.4,14,3,1
5355.4,15,1,1
5355.4,16,2,1
5355.4,17,2,1
5355.4,18,1,1
5355.4,19,3,1
5355.4,20,4,1
5355.4,22,3,1
5355.4,23,5,1
5355.4,24,4,1
5355.4,26,4,1
5355.4,28,5,1
5355.4,30,4,1
5355.4,32,5,1
5355.4,34,6,1
5355.4,36,1,1
5355.4,38,1,1
5356.1,0,46,3
5356.1,1,48,3
5356.1,2,41,3
5356.1,3,60,4
5356.1,4,47,3
5356.1,5,49,3
5356.1,6,54,3
5356.1,7,42,3
5356.1,8,40,3
5356.1,9,45,3
5356.1,10,44,3
5356.1,11,44,3
5356.1,12,42,3
5356.1,13,44,3
5356.1,14,44,3
5356.1,15,46,3
5356.1,16,45,3
5356.1,17,43,3
5356.1,18,41,3
5356.1,19,40,3
5356.1,20,72,4
5356.1,21,73,4
5356.1,22,60,3
5356.1,23,59,3
5356.1,24,43,3
5356.1,25,68,4
5356.1,26,29,2
5356.1,27,25,2
5356.1,28,47,3
5356.1,29,19,1
5356.1,30,1,1
5356.1,31,40,2
5356.1,33,23,2
5356.1,34,17,1
5356.1,35,26,2
5356.1,37,26,2
5356.1,39,35,2
5356.1,41,27,2
5356.1,43,28,2
5356.1,45,28,2
5356.1,47,68,4
5356.4,0,57,3
5356.4,1,67,4
5356.4,2,72,4
5356.4,3,59,3
5356.4,4,64,4
5356.4,5,70,4
5356.4,6,69,4
5356.4,7,70,4
5356.4,8,81,5
5356.4,9,85,5
5356.4,11,81,5
5356.4,13,87,5
5356.4,15,82,5
5356.4,17,80,5
5356.4,19,90,5
5356.4,21,90,5
5356.4,23,89,5
5358.1,0,41,3
5358.1,1,35,2
5358.1,2,60,3
5358.1,3,37,2
5358.1,4,25,2
5358.1,5,16,1
5358.1,6,30,2
5358.1,7,15,1
5358.1,8,14,1
5358.1,9,5,1
5358.1,10,15,1
5358.1,11,8,1
5358.1,12,5,1
5358.1,13,7,1
5358.1,14,9,1
5358.1,15,11,1
5360.3,0,29,2
5360.3,1,22,2
5360.3,2,17,1
5360.3,3,24,2
5360.3,4,22,2
5360.3,5,47,3
5360.3,6,7,1
5360.3,7,14,1
5360.3,8,26,2
5360.3,9,3,1
5360.4,0,9,1
5360.4,1,8,1
5360.4,2,3,1
5360.4,3,2,1
5360.4,4,16,1
5360.4,5,46,3
5360.4,6,26,2
5360.4,7,49,3
5360.4,8,53,3
5360.4,9,22,2
5360.4,10,22,2
5360.4,11,21,2
5360.4,12,20,1
5360.4,13,17,1
5360.4,14,15,1
5360.4,15,32,2
5360.4,17,15,1
5360.4,19,10,1
5360.4,21,42,3
5360.4,23,1,1
5360.4,25,1,1
5360.4,27,1,1
5360.4,29,1,1
5362.2,0,40,2
5362.2,1,47,3
5362.2,2,49,3
5362.2,3,75,4
5362.2,4,34,2
5362.2,5,43,3
5362.2,6,61,4
5362.2,7,54,3
5362.2,8,42,3
5362.2,9,52,3
5362.2,10,36,2
5362.2,11,60,4
5362.2,12,63,4
5362.2,13,61,4
5362.2,14,42,3
5363.1,0,47,3
5363.1,1,53,3
5363.1,2,66,4
5363.1,3,64,4
5363.1,4,55,3
5363.1,5,34,2
5363.1,6,54,3
5363.1,7,60,3
5363.1,8,63,4
5363.1,9,60,4
5363.1,10,59,3
5363.1,11,58,3
5363.1,12,52,3
5363.1,13,54,3
5363.1,14,61,4
5363.1,15,54,3
5363.1,16,56,3
5363.1,17,68,4
5363.1,18,54,3
5363.1,19,50,3
5363.1,20,59,3
5363.1,21,59,3
5363.1,22,54,3
5363.1,23,52,3
5363.1,24,55,3
5363.1,25,55,3
5363.1,26,55,3
5363.1,27,58,3
5363.1,28,80,5
5363.1,29,58,3
5363.1,30,2,1
5363.1,31,27,2
5363.1,32,64,4
5363.1,33,70,4
5363.1,34,19,1
5363.1,35,11,1
5363.1,37,16,1
5363.1,39,23,2
5363.1,41,12,1
5363.1,43,23,2
5363.4,0,14,1
5363.4,1,13,1
5363.4,2,37,2
5363.4,3,51,3
5363.4,4,29,2
5363.4,5,8,1
5363.4,6,11,1
5363.4,7,24,2
5363.4,8,1,1
5363.4,9,6,1
5363.4,11,13,1
5363.4,12,22,2
5363.4,13,23,2
5363.4,15,11,1
5363.4,17,12,1
5363.4,19,17,1
5363.4,21,32,2
5363.4,23,20,1
5363.4,25,14,1
5363.4,27,9,1
5363.171,0,48,3
5363.171,1,45,3
5363.171,2,50,3
5363.171,3,38,2
5363.171,4,58,3
5363.171,5,65,4
5363.171,6,64,4
5363.171,7,64,4
5363.171,8,58,3
5363.171,9,50,3
5363.171,10,54,3
5363.171,12,63,4
5363.171,14,37,2
5363.171,16,41,3
5363.171,18,63,4
5363.171,20,28,2
5363.171,22,19,1
5363.171,24,46,3
5364.1,0,16,1
5364.1,1,10,1
5364.1,2,20,2
5364.1,3,27,2
5364.1,4,23,2
5364.1,5,20,2
5364.1,6,36,2
5364.1,7,38,2
5364.1,8,18,1
5364.1,9,19,1
5364.1,10,32,2
5364.1,11,43,3
5364.1,12,41,3
5364.1,13,29,2
5364.1,14,41,3
5364.1,15,32,2
5364.1,16,30,2
5364.1,17,49,3
5364.1,18,47,3
5364.1,19,41,3
5364.4,0,38,2
5364.4,1,41,3
5364.4,2,43,3
5364.4,3,44,3
5364.4,4,57,3
5364.4,5,47,3
5364.4,6,49,3
5364.4,7,41,3
5364.4,8,4,1
5364.4,9,0,1
5364.4,10,0,1
5364.4,11,1,1
5364.4,12,2,1
5364.4,13,39,2
5364.4,14,4,1
5364.4,15,33,2
5364.4,16,39,2
5364.4,17,31,2
5364.4,18,29,2
5364.4,20,29,2
5364.4,22,27,2
5364.4,24,15,1
5364.5,0,30,2
5364.5,1,29,2
5364.5,2,30,2
5364.5,3,25,2
5364.5,4,28,2
5364.5,5,37,2
5364.5,6,34,2
5364.5,7,39,2
5364.5,8,25,2
5364.5,9,37,2
5364.5,10,44,3
5364.5,11,33,2
5364.5,12,42,3
5364.5,14,40,2
5364.5,26,51,3
5364.6,0,10,1
5364.6,1,3,1
5364.6,4,46,3
5364.6,5,25,2
5364.6,6,73,4
5364.6,9,21,2
5364.6,10,25,2
5364.6,11,20,2
5364.6,12,29,2
5364.6,13,32,2
5364.6,15,73,4
5364.6,17,48,3
5364.6,19,35,2
5364.6,21,22,2
5364.6,23,17,1
5364.6,25,33,2
5364.6,27,12,1
5364.170,0,24,2
5364.170,1,43,3
5364.170,2,45,3
5364.170,3,47,3
5364.170,4,37,2
5364.170,5,20,1
5364.170,6,29,2
5364.170,7,49,3
5364.170,8,55,3
5364.170,9,45,3
5364.170,10,43,3
5364.170,11,52,3
5364.170,12,48,3
5364.170,13,51,3
5364.170,14,68,4
5364.170,15,62,4
5364.170,16,65,4
5364.170,17,69,4
5364.170,18,68,4
5364.170,19,51,3
5364.170,20,51,3
5364.170,21,66,4
5364.170,22,71,4
5364.170,23,55,3
5364.170,25,71,4
5364.170,27,56,3
5364.170,29,52,3
5364.170,31,51,3
5364.170,33,47,3
5364.170,35,56,3
5364.170,37,51,3
5364.170,39,55,3
5364.171,0,27,2
5364.171,1,43,3
5364.171,2,45,3
5364.171,3,51,3
5364.171,4,51,3
5364.171,5,38,2
5364.171,6,48,3
5364.171,7,64,4
5364.171,8,57,3
5364.171,9,77,4
5364.171,10,77,4
5364.171,12,53,3
5364.171,14,53,3
5364.173,0,45,3
5364.173,1,43,3
5364.173,2,43,3
5364.173,3,52,3
5364.173,4,47,3
5364.173,5,58,3
5364.173,6,30,2
5364.173,9,51,3
5364.173,10,50,3
5364.173,11,51,3
5364.173,12,39,2
5364.173,15,59,3
5364.173,16,62,4
5364.173,17,60,3
5364.173,18,57,3
5364.173,22,87,5
5364.173,24,74,4
5364.173,26,79,4
5364.173,28,69,4
5364.173,30,74,4
5364.173,32,51,3
5365.1,0,37,2
5365.1,1,63,4
5365.1,2,32,2
5365.1,3,48,3
5365.1,4,68,4
5365.1,5,98,5
5365.1,6,61,4
5365.1,7,42,3
5365.1,8,41,3
5365.1,9,45,3
5365.1,10,18,1
5365.1,11,40,3
5365.1,12,46,3
5365.1,13,51,3
5365.1,14,64,4
5365.1,15,26,2
5366.1,0,50,3
5366.1,1,53,3
5366.1,2,33,2
5366.1,3,15,1
5366.1,4,35,2
5366.1,5,22,2
5366.1,6,23,2
5366.1,7,36,2
5366.1,8,53,3
5366.1,9,48,3
5366.1,10,45,3
5366.1,11,35,2
5366.1,12,39,2
5366.1,13,10,1
5366.1,14,7,1
5366.1,15,30,2
5366.1,16,3,1
5366.1,17,2,1
5366.1,18,3,1
5366.1,19,7,1
5366.1,20,13,1
5366.1,21,10,1
5366.1,22,10,1
5366.1,23,14,1
5366.1,24,14,1
5366.1,25,5,1
5366.1,26,5,1
5366.1,27,4,1
5366.3,0,47,3
5366.3,1,39,2
5366.3,2,56,3
5366.3,3,56,3
5366.3,4,64,4
5366.3,5,76,4
5366.3,6,79,4
5366.3,7,80,4
5366.3,8,77,4
5366.3,9,80,4
5366.3,10,76,4
5366.3,11,74,4
5366.3,12,88,5
5366.3,13,93,5
5366.3,14,92,5
5366.3,15,91,5
5366.3,16,90,5
5366.3,17,89,5
5366.3,18,89,5
5366.3,19,96,5
5366.3,20,91,5
5366.3,21,89,5
5366.3,22,91,5
5366.3,23,91,5
5366.5,0,40,2
5366.5,1,33,2
5366.5,2,36,2
5366.5,3,34,2
5366.5,4,49,3
5366.5,5,45,3
5366.5,6,40,3
5366.5,7,58,3
5366.5,8,63,4
5366.5,9,56,3
5366.5,10,54,3
5366.5,11,64,4
5366.5,12,50,3
5366.5,13,58,3
5366.5,14,84,5
5366.5,15,69,4
5366.5,16,76,4
5366.5,17,81,5
5366.5,18,88,5
5366.5,19,85,5
5366.5,20,80,4
5366.5,21,45,3
5366.7,0,39,2
5366.7,1,47,3
5366.7,2,43,3
5366.7,3,35,2
5366.7,4,32,2
5366.7,5,33,2
5366.7,6,37,2
5366.7,7,30,2
5366.7,8,48,3
5366.7,9,38,2
5366.7,10,37,2
5366.7,11,33,2
5366.7,12,57,3
5366.7,13,45,3
5366.7,14,49,3
5366.7,15,52,3
5366.7,16,59,3
5366.7,17,64,4
5366.7,18,82,5
5366.7,19,75,4
5366.7,20,68,4
5366.7,21,70,4
5366.7,22,77,4
5366.7,23,72,4
5366.7,24,88,5
5366.7,25,86,5
5366.7,27,88,5
5366.7,29,85,5
5366.7,31,77,4
5366.7,35,71,4
5366.7,37,54,3
5366.7,39,46,3
5366.8,0,56,3
5366.8,1,23,2
5366.8,2,22,2
5366.8,3,27,2
5366.8,4,53,3
5366.8,7,69,4
5366.8,8,19,1
5366.8,9,11,1
5366.8,10,18,1
5366.8,11,28,2
5366.8,12,17,1
5366.11,0,53,3
5366.11,1,55,3
5366.11,2,56,3
5366.11,3,54,3
5366.11,4,73,4
5366.11,5,68,4
5366.11,6,61,4
5366.11,7,72,4
5366.11,8,75,4
5366.11,9,76,4
5366.11,10,81,5
5366.11,11,76,4
5366.11,12,77,4
5366.11,13,91,5
5366.13,0,36,2
5366.13,1,45,3
5366.13,2,27,2
5366.13,3,52,3
5366.13,4,52,3
5366.13,5,19,1
5366.13,7,52,3
5366.13,8,44,3
5366.13,9,55,3
5366.13,11,49,3
5366.13,13,59,3
5366.13,15,64,4
5366.13,17,62,4
5366.13,19,57,3
5366.13,21,63,4
5366.13,23,53,3
5366.33,0,28,2
5366.33,1,38,2
5366.33,2,24,2
5366.33,3,31,2
5366.33,5,35,2
5366.33,7,40,3
5366.33,9,42,3
5366.33,11,46,3
5366.33,13,51,3
5366.33,15,55,3
5366.33,17,60,3
5366.172,0,35,2
5366.172,1,52,3
5366.172,2,54,3
5366.172,3,50,3
5366.172,4,51,3
5366.172,5,52,3
5366.172,6,50,3
5366.172,7,51,3
5366.172,8,56,3
5366.172,9,57,3
5366.172,10,65,4
5366.172,11,81,5
5366.172,12,81,5
5366.172,13,64,4
5366.172,14,72,4
5366.172,15,69,4
5369.3,0,33,2
5369.3,1,24,2
5369.3,2,18,1
5369.3,3,7,1
5369.3,4,10,1
5369.3,5,34,2
5369.3,6,35,2
5369.3,7,25,2
5369.3,8,22,2
5369.3,9,37,2
5369.3,10,30,2
5369.3,11,38,2
5369.3,12,52,3
5369.3,13,50,3
5369.3,14,48,3
5369.3,15,55,3
5369.3,16,60,4
5369.3,17,36,2
5369.3,18,21,2
5370.3,0,69,4
5370.3,1,34,2
5370.3,2,67,4
5370.3,3,45,3
5370.3,4,50,3
5370.3,5,59,3
5370.3,6,59,3
5370.3,7,58,3
5370.3,8,58,3
5370.3,9,64,4
5370.5,0,55,3
5370.5,1,29,2
5370.5,2,19,1
5370.5,3,17,1
5370.5,4,35,2
5370.5,5,33,2
5370.5,6,29,2
5370.5,7,25,2
5370.5,8,22,2
5370.5,9,20,1
5370.170,0,64,4
5370.170,1,65,4
5370.170,2,71,4
5370.170,3,49,3
5370.170,4,50,3
5370.170,5,54,3
5370.170,6,44,3
5370.170,7,57,3
5370.170,8,65,4
5370.170,9,58,3
5370.170,10,57,3
5370.170,11,63,4
5370.170,12,64,4
5370.170,13,74,4
5370.170,14,70,4
5370.170,15,69,4
5370.170,16,61,4
5370.170,17,61,4
5370.170,18,81,5
5370.170,19,63,4
5370.170,20,64,4
5370.170,21,14,1
5370.170,22,67,4
5375.1,0,41,3
5375.1,1,60,4
5375.1,2,54,3
5375.1,3,52,3
5375.1,4,77,4
5375.1,5,65,4
5375.1,6,62,4
5375.1,7,58,3
5375.1,8,58,3
5375.1,9,59,3
5375.1,10,60,4
5375.1,11,63,4
5375.1,12,69,4
5375.1,13,65,4
5375.1,14,37,2
5375.1,15,2,1
5375.1,16,2,1
5375.1,17,13,1
5375.1,18,16,1
5375.1,19,17,1
5375.1,20,17,1
5375.1,21,16,1
5375.1,22,21,2
5375.1,25,18,1
5375.1,26,3,1
5375.1,27,5,1
5375.2,0,15,1
5375.2,1,25,2
5375.2,2,20,1
5375.2,3,25,2
5375.2,4,38,2
5375.2,5,20,1
5375.2,6,19,1
5375.2,7,28,2
5375.2,8,28,2
5375.2,9,38,2
5375.2,10,45,3
5375.2,11,37,2
5375.2,12,24,2
5375.2,13,23,2
5375.3,0,15,1
5375.3,1,23,2
5375.3,2,21,2
5375.3,3,5,1
5375.3,4,26,2
5375.3,5,37,2
5375.3,6,54,3
5375.3,7,51,3
5375.3,8,80,4
5375.3,9,43,3
5375.3,10,41,3
5375.3,11,39,2
5375.3,12,37,2
5375.3,14,37,2
5375.3,16,34,2
5375.3,18,44,3
5375.3,20,65,4
5375.3,22,66,4
5375.3,24,67,4
5375.3,26,69,4
5375.170,0,25,2
5375.170,4,83,5
5375.170,5,77,4
5375.170,6,33,2
5375.170,7,35,2
5375.170,9,37,2
5375.170,11,39,2
5375.170,13,54,3
5375.170,15,75,4
5375.170,17,65,4
5375.170,19,53,3
5375.170,21,56,3
5378.1,0,35,2
5378.1,1,35,2
5378.1,2,64,4
5378.1,3,54,3
5378.1,4,53,3
5378.1,5,63,4
5378.1,6,54,3
5378.1,7,42,3
5378.1,8,52,3
5378.1,9,48,3
5378.1,10,57,3
5378.1,11,55,3
5378.1,12,44,3
5378.1,13,39,2
5378.1,14,22,2
5378.1,15,12,1
5378.1,16,8,1
5378.1,17,7,1
5378.1,18,9,1
5378.1,19,12,1
5378.1,20,12,1
5378.1,21,12,1
5378.1,22,19,1
5378.1,23,11,1
5378.1,24,6,1
5378.1,25,13,1
5379.1,0,49,3
5379.1,1,62,4
5379.1,2,81,5
5379.1,3,76,4
5379.1,4,72,4
5379.1,5,70,4
5379.1,6,70,4
5379.1,7,77,4
5379.1,8,77,4
5379.1,9,78,4
5379.1,10,70,4
5379.1,11,76,4
5379.1,12,79,4
5379.1,13,77,4
5379.1,14,86,5
5379.1,15,72,4
5379.1,16,82,5
5379.1,17,69,4
5379.1,18,68,4
5379.1,19,64,4
5379.1,20,68,4
5379.1,21,68,4
5379.1,22,64,4
5379.1,23,64,4
5379.1,24,65,4
5379.1,25,70,4
5379.1,26,75,4
5379.1,27,68,4
5379.1,28,72,4
5379.1,29,69,4
5379.1,30,45,3
5379.1,31,58,3
5379.1,32,61,4
5379.1,33,57,3
5379.1,34,60,3
5379.1,35,59,3
5379.1,37,72,4
5379.1,39,82,5
5379.1,41,69,4
5379.1,43,66,4
5379.4,0,72,4
5379.4,1,53,3
5379.4,2,33,2
5379.4,3,27,2
5379.4,4,13,1
5379.4,5,13,1
5379.4,6,21,2
5379.4,7,30,2
5379.4,8,38,2
5379.4,9,40,3
5379.4,10,37,2
5379.4,11,43,3
5379.4,12,51,3
5379.4,13,47,3
5379.4,14,78,4
5379.4,15,74,4
5379.4,16,75,4
5379.4,17,74,4
5379.4,19,64,4
5379.4,21,60,4
5379.4,23,63,4
5379.4,25,64,4
5379.4,27,43,3
5379.4,29,68,4
5379.4,31,45,3
5379.171,0,53,3
5379.171,1,3,1
5379.171,2,73,4
5379.171,3,63,4
5379.171,4,64,4
5379.171,5,63,4
5379.171,6,64,4
5379.171,7,80,4
5379.171,8,68,4
5379.171,9,56,3
5379.171,10,62,4
5379.171,11,74,4
5379.171,12,84,5
5379.171,13,48,3
5379.171,14,71,4
5379.171,15,68,4
5379.171,16,70,4
5379.171,17,73,4
5379.171,19,47,3
5379.171,21,71,4
5379.171,23,76,4
5379.171,25,91,5
5379.171,27,85,5
5379.171,29,93,5
5381.1,0,47,3
5381.1,1,48,3
5381.1,2,37,2
5381.1,3,38,2
5381.1,4,73,4
5381.1,5,68,4
5381.1,6,16,1
5381.1,7,23,2
5381.1,8,22,2
5381.1,9,27,2
5381.1,10,34,2
5381.1,11,49,3
5381.1,12,61,4
5381.1,13,85,5
5381.1,14,71,4
5381.1,15,75,4
5381.1,16,75,4
5381.1,17,70,4
5381.1,18,41,3
5381.1,19,20,2
5381.1,20,26,2
5381.1,21,22,2
5381.1,22,21,2
5381.1,23,19,1
5381.1,24,40,2
5381.1,25,75,4
5381.1,26,50,3
5381.1,27,52,3
5381.1,28,45,3
5381.1,29,68,4
5381.1,30,81,5
5381.1,31,81,5
5381.1,32,87,5
5381.1,33,83,5
5381.1,34,77,4
5381.1,35,94,5
5381.1,37,4,1
5381.2,0,49,3
5381.2,1,20,2
5381.2,2,46,3
5381.2,3,37,2
5381.2,4,4,1
5381.2,5,6,1
5381.2,6,9,1
5381.2,7,9,1
5381.2,8,8,1
5381.2,9,8,1
5381.2,10,35,2
5381.2,11,27,2
5381.2,12,0,1
5381.2,13,28,2
5381.5,0,53,3
5381.5,1,77,4
5381.5,2,74,4
5381.5,3,79,4
5381.5,4,76,4
5381.5,5,78,4
5381.5,6,75,4
5381.5,7,90,5
5381.5,8,92,5
5381.5,9,89,5
5381.5,10,86,5
5381.5,11,89,5
5381.5,12,88,5
5381.5,20,78,4
5381.5,21,75,4
5381.5,23,66,4
5381.6,0,47,3
5381.6,1,24,2
5381.6,2,23,2
5381.6,9,61,4
5381.6,10,39,2
5381.6,11,38,2
5381.6,12,38,2
5381.6,13,38,2
5381.6,14,48,3
5381.6,15,35,2
5381.6,16,38,2
5381.6,17,40,3
5381.6,19,38,2
5381.6,21,37,2
5381.6,23,41,3
5381.6,25,50,3
5381.6,27,46,3
5381.6,29,35,2
5381.6,31,37,2
5383.1,0,15,1
5383.1,1,12,1
5383.1,2,12,1
5383.1,3,13,1
5383.1,4,11,1
5383.1,5,13,1
5383.1,6,23,2
5383.1,7,25,2
5383.1,8,23,2
5383.1,9,13,1
5383.1,10,4,1
5383.1,11,3,1
5383.1,12,11,1
5383.1,13,16,1
5383.1,14,32,2
5383.1,15,20,2
5383.1,16,4,1
5383.1,17,7,1
5383.1,18,33,2
5383.1,19,26,2
5383.1,20,13,1
5383.1,21,29,2
5383.1,22,1,1
5383.1,23,44,3
5383.1,24,48,3
5383.1,25,34,2
5383.1,26,86,5
5383.2,0,51,3
5383.2,1,53,3
5383.2,2,58,3
5383.2,3,61,4
5383.2,4,53,3
5383.2,5,41,3
5383.2,6,54,3
5383.2,7,56,3
5383.2,8,59,3
5383.2,9,57,3
5383.2,10,61,4
5383.2,11,69,4
5383.2,12,58,3
5383.2,13,58,3
5384.1,0,11,1
5384.1,1,10,1
5384.1,2,8,1
5384.1,3,15,1
5384.1,4,10,1
5384.1,5,8,1
5384.1,6,11,1
5384.1,7,12,1
5384.1,8,13,1
5384.1,9,14,1
5384.1,10,7,1
5384.1,11,10,1
5384.1,12,15,1
5384.1,13,14,1
5384.1,14,42,3
5384.1,15,2,1
5384.1,16,3,1
5384.1,17,3,1
5384.1,18,3,1
5384.1,19,4,1
5384.1,20,6,1
5384.1,21,2,1
5384.1,22,14,1
5384.1,23,19,1
5384.1,24,11,1
5384.1,25,1,1
5384.1,26,3,1
5384.1,27,2,1
5384.1,28,10,1
5384.171,0,53,3
5384.171,1,57,3
5384.171,2,68,4
5384.171,3,65,4
5384.171,4,63,4
5384.171,5,73,4
5384.171,6,73,4
5384.171,7,73,4
5384.171,8,80,5
5384.171,9,77,4
5384.171,10,70,4
5385.1,0,20,2
5385.1,1,11,1
5385.1,2,10,1
5385.1,3,19,1
5385.1,4,41,3
5385.1,5,39,2
5385.1,6,20,1
5385.1,7,4,1
5385.1,8,5,1
5385.1,9,4,1
5385.1,10,8,1
5385.1,11,7,1
5386.1,0,10,1
5386.1,1,14,1
5386.1,2,24,2
5386.1,3,42,3
5386.1,4,30,2
5386.1,5,28,2
5386.1,6,19,1
5386.1,7,20,2
5386.1,8,36,2
5386.1,9,22,2
5386.1,10,18,1
5386.1,11,28,2
5386.1,12,27,2
5390.21,0,34,2
5390.21,1,42,3
5390.21,2,39,2
5390.21,3,35,2
5390.21,4,39,2
5390.21,5,47,3
5390.21,6,34,2
5390.21,7,36,2
5390.21,8,35,2
5390.21,9,35,2
5390.21,10,41,3
5390.21,11,66,4
5390.21,12,65,4
5390.21,13,67,4
5390.21,14,53,3
5390.21,15,44,3
5390.21,16,43,3
5390.21,17,41,3
5390.21,18,45,3
5390.21,19,43,3
5392.1,0,7,1
5392.1,1,8,1
5392.1,2,10,1
5392.1,3,35,2
5392.1,4,15,1
5392.1,5,13,1
5392.1,6,18,1
5392.1,7,63,4
5392.1,8,71,4
5392.1,16,55,3
5392.1,17,18,1
5392.1,18,29,2
5392.1,19,16,1
5392.1,20,28,2
5392.1,21,25,2
5392.1,22,26,2
5392.1,23,23,2
5392.1,24,26,2
5392.1,25,27,2
5392.1,26,18,1
5392.1,27,14,1
5392.1,28,8,1
5392.1,29,22,2
5392.1,30,12,1
5392.1,31,14,1
5392.1,32,28,2
5392.1,33,25,2
5392.1,34,22,2
5392.1,35,27,2
5392.1,37,13,1
5392.1,39,6,1
5392.1,41,4,1
5392.1,43,6,1
5392.1,45,3,1
5392.2,0,18,1
5392.2,1,9,1
5392.2,2,12,1
5392.2,3,9,1
5392.2,4,1,1
5392.2,5,2,1
5392.2,6,0,1
5392.2,7,0,1
5392.2,8,0,1
5392.2,9,1,1
5392.2,10,1,1
5392.2,11,1,1
5392.2,12,19,1
5392.2,13,17,1
5392.2,14,6,1
5392.2,15,20,2
5392.2,16,35,2
5392.2,17,22,2
5392.2,18,6,1
5392.2,19,1,1
5392.2,20,1,1
5392.2,21,1,1
5392.2,22,1,1
5392.2,23,2,1
5392.2,24,26,2
5392.2,25,41,3
5392.2,26,22,2
5392.2,28,34,2
5392.2,30,34,2
5392.2,32,37,2
5392.2,34,29,2
5392.2,36,8,1
5392.2,38,2,1
5392.31,0,40,3
5392.31,1,23,2
5392.31,2,22,2
5392.31,3,32,2
5392.31,4,35,2
5392.31,5,39,2
5392.31,7,19,1
5392.31,9,24,2
5392.31,11,36,2
5392.31,13,15,1
5392.31,15,79,4
5392.31,17,47,3
5392.189,0,29,2
5392.189,1,29,2
5392.189,2,64,4
5392.189,3,64,4
5392.189,4,47,3
5392.189,5,64,4
5392.189,7,38,2
5392.189,11,56,3
5392.189,13,38,2
5392.189,15,50,3
5393.1,0,34,2
5393.1,1,18,1
5393.1,2,17,1
5393.1,3,58,3
5393.1,4,23,2
5393.1,5,5,1
5393.1,6,5,1
5393.1,7,7,1
5393.1,8,16,1
5393.1,9,14,1
5393.1,10,9,1
5393.1,11,2,1
5393.1,12,1,1
5393.1,13,1,1
5393.1,14,1,1
5393.1,15,1,1
5393.1,16,1,1
5393.1,17,1,1
5393.1,18,3,1
5393.1,19,18,1
5393.1,20,23,2
5393.1,21,26,2
5393.1,22,24,2
5393.1,23,22,2
5393.1,24,20,1
5393.1,25,37,2
5393.1,26,55,3
5393.1,27,20,1
5393.1,28,18,1
5393.1,29,3,1
5393.1,31,5,1
5393.1,32,5,1
5393.1,33,4,1
5393.1,34,5,1
5393.1,35,5,1
5393.1,37,4,1
5393.1,39,6,1
5393.1,41,6,1
5393.1,43,11,1
5393.1,45,17,1
5393.1,47,1,1
5393.1,49,9,1
5393.2,0,27,2
5393.2,1,42,3
5393.2,4,27,2
5393.2,5,27,2
5393.2,6,28,2
5393.2,7,33,2
5393.2,8,33,2
5393.2,9,36,2
5393.2,10,34,2
5393.2,11,37,2
5393.2,12,33,2
5393.2,13,24,2
5393.2,14,33,2
5393.2,15,35,2
5393.2,16,28,2
5393.2,17,21,2
